6;889;82;
9;102;78;
:
F;0;83;
J;284;92;
LeftShift;0;136;
a;168;75;
r;109;71;
@;329;94;
LeftShift;0;265;
S;420;138;
LeftShift;0;248;
e;481;102;
6;756;79;
9;56;78;
:
F;0;77;
J;284;76;
LeftShift;0;131;
a;387;82;
r;125;71;
@;474;89;
LeftShift;0;282;
S;350;131;
LeftShift;0;206;
e;411;99;
6;822;86;
9;66;75;
:
F;0;77;
J;275;84;
LeftShift;0;129;
a;179;78;
r;110;72;
@;341;106;
LeftShift;0;305;
S;416;129;
LeftShift;0;219;
e;327;107;
6;1707;82;
9;67;75;
:
F;0;83;
J;296;83;
LeftShift;0;153;
a;354;58;
r;221;75;
@;454;99;
LeftShift;0;369;
S;380;119;
LeftShift;0;195;
e;261;100;
6;983;83;
9;76;71;
:
F;0;88;
J;299;82;
LeftShift;0;123;
a;229;78;
r;247;72;
@;1404;111;
LeftShift;0;355;
S;1724;125;
LeftShift;0;206;
e;299;97;
6;2029;85;
9;108;73;
:
F;0;102;
J;277;86;
LeftShift;0;149;
a;172;81;
r;104;68;
@;417;108;
LeftShift;0;318;
S;726;124;
LeftShift;0;206;
e;239;77;
6;1336;72;
9;59;75;
:
F;0;93;
J;317;91;
LeftShift;0;149;
a;193;85;
r;122;76;
@;520;103;
LeftShift;0;334;
S;355;121;
LeftShift;0;202;
e;292;90;
6;1328;96;
9;74;73;
:
F;0;73;
J;284;75;
LeftShift;0;141;
a;176;74;
r;132;69;
@;384;107;
LeftShift;0;325;
S;349;112;
LeftShift;0;176;
e;224;89;
6;1000;90;
9;53;60;
:
F;0;69;
J;271;79;
LeftShift;0;132;
a;166;78;
r;116;62;
@;318;100;
LeftShift;0;290;
S;361;123;
LeftShift;0;180;
e;248;83;
6;865;104;
9;129;79;
:
F;0;80;
J;323;70;
LeftShift;0;143;
a;123;82;
r;159;69;
@;297;115;
LeftShift;0;274;
S;374;115;
LeftShift;0;191;
e;226;99;
6;1337;75;
9;53;66;
:
F;0;87;
J;301;85;
LeftShift;0;136;
a;172;75;
r;100;69;
@;349;105;
LeftShift;0;299;
S;337;115;
LeftShift;0;179;
e;244;87;
6;840;85;
9;71;53;
:
F;0;84;
J;285;97;
LeftShift;0;133;
a;138;83;
r;147;76;
@;302;113;
S;241;127;
LeftShift;0;538;
e;372;113;
6;954;77;
9;57;70;
:
F;0;78;
J;271;95;
LeftShift;0;182;
a;157;86;
r;160;75;
@;1366;111;
LeftShift;0;543;
S;382;121;
LeftShift;0;207;
e;265;82;
6;1004;87;
9;211;85;
:
F;0;72;
J;333;94;
LeftShift;0;159;
a;158;70;
r;383;86;
